Condition,RedToyReward,YellowToyReward,LearnC,LearnR,TeachC,TeachR,DiscoverC,DiscoverR,ExploreProb,TeacherReward,Decision
Unequal_Costs,1,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,1,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,1,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Unequal_Costs,1,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,1,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,1,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,1,5,1,1,0,0,0,0,1,Constant,YellowToy
Unequal_Costs,1,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,1,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,1,5,0,0,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,1,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Equal_Costs,1,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,1,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,1,5,0,0,0,0,1,1,1,Constant,RedToy
Equal_Costs,1,5,1,1,0,0,0,0,1,Constant,YellowToy
Equal_Costs,1,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,1,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,1,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,1,1,1,0,0,0,0,0.5,Constant,RedToy
Inverted_Rewards,5,1,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,1,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,1,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,1,1,1,0,0,0,0,1,Constant,RedToy
Inverted_Rewards,5,1,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,2,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,2,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,2,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Unequal_Costs,2,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,2,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,2,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,2,5,1,1,0,0,0,0,1,Constant,YellowToy
Unequal_Costs,2,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,2,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,2,5,0,0,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,2,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Equal_Costs,2,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,2,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,2,5,0,0,0,0,1,1,1,Constant,RedToy
Equal_Costs,2,5,1,1,0,0,0,0,1,Constant,YellowToy
Equal_Costs,2,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,2,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,2,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,2,1,1,0,0,0,0,0.5,Constant,RedToy
Inverted_Rewards,5,2,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,2,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,2,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,2,1,1,0,0,0,0,1,Constant,RedToy
Inverted_Rewards,5,2,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,3,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,3,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,3,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Unequal_Costs,3,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,3,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,3,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,3,5,1,1,0,0,0,0,1,Constant,YellowToy
Unequal_Costs,3,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,3,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,3,5,0,0,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,3,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Equal_Costs,3,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,3,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,3,5,0,0,0,0,1,1,1,Constant,RedToy
Equal_Costs,3,5,1,1,0,0,0,0,1,Constant,YellowToy
Equal_Costs,3,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,3,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,3,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,3,1,1,0,0,0,0,0.5,Constant,RedToy
Inverted_Rewards,5,3,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,3,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,3,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,3,1,1,0,0,0,0,1,Constant,RedToy
Inverted_Rewards,5,3,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,4,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,4,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,4,5,1,1,0,0,0,0,0.5,Constant,Either
Unequal_Costs,4,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,4,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,4,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,4,5,1,1,0,0,0,0,1,Constant,Either
Unequal_Costs,4,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,4,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,4,5,0,0,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,4,5,1,1,0,0,0,0,0.5,Constant,YellowToy
Equal_Costs,4,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,4,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,4,5,0,0,0,0,1,1,1,Constant,RedToy
Equal_Costs,4,5,1,1,0,0,0,0,1,Constant,YellowToy
Equal_Costs,4,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,4,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,4,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,4,1,1,0,0,0,0,0.5,Constant,RedToy
Inverted_Rewards,5,4,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,4,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,4,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,4,1,1,0,0,0,0,1,Constant,RedToy
Inverted_Rewards,5,4,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,5,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,5,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,5,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,5,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,5,5,0,0,0,0,1,1,0.5,Constant,Either
Equal_Costs,5,5,1,1,0,0,0,0,0.5,Constant,Either
Equal_Costs,5,5,1,1,0,0,1,1,0.5,Constant,Either
Equal_Costs,5,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,5,5,0,0,0,0,1,1,1,Constant,Either
Equal_Costs,5,5,1,1,0,0,0,0,1,Constant,Either
Equal_Costs,5,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Inverted_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Inverted_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,6,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,6,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,6,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,6,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,6,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,6,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,6,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,6,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,6,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,6,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,6,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,6,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,6,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,6,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,6,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,6,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,6,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,6,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,6,1,1,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,6,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,6,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,6,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,6,1,1,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,6,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,7,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,7,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,7,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,7,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,7,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,7,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,7,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,7,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,7,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,7,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,7,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,7,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,7,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,7,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,7,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,7,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,7,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,7,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,7,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,7,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,7,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,7,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,7,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,7,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,8,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,8,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,8,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,8,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,8,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,8,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,8,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,8,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,8,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,8,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,8,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,8,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,8,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,8,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,8,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,8,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,8,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,8,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,8,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,8,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,8,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,8,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,8,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,8,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,9,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,9,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,9,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,9,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,9,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,9,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,9,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,9,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,9,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,9,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,9,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,9,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,9,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,9,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,9,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,9,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,9,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,9,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,9,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,9,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,9,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,9,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,9,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,9,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,10,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,10,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,10,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,10,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,10,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,10,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,10,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,10,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,10,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,10,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,10,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,10,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,10,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,10,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,10,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,10,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,10,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,10,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,10,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,10,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,10,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,10,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,10,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,10,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,11,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,11,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,11,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,11,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,11,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,11,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,11,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,11,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,11,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,11,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,11,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,11,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,11,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,11,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,11,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,11,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,11,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,11,0,0,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,11,1,1,0,0,0,0,0.5,Constant,YellowToy
Inverted_Rewards,5,11,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,11,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,11,0,0,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,11,1,1,0,0,0,0,1,Constant,YellowToy
Inverted_Rewards,5,11,1,1,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,12,5,0,0,0,0,0,0,0.5,Constant,Either
Unequal_Costs,12,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,12,5,1,1,0,0,0,0,0.5,Constant,RedToy
Unequal_Costs,12,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Unequal_Costs,12,5,0,0,0,0,0,0,1,Constant,Either
Unequal_Costs,12,5,0,0,0,0,1,1,1,Constant,YellowToy
Unequal_Costs,12,5,1,1,0,0,0,0,1,Constant,RedToy
Unequal_Costs,12,5,1,1,0,0,1,1,1,Constant,YellowToy
Equal_Costs,12,5,0,0,0,0,0,0,0.5,Constant,Either
Equal_Costs,12,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Equal_Costs,12,5,1,1,0,0,0,0,0.5,Constant,RedToy
Equal_Costs,12,5,1,1,0,0,1,1,0.5,Constant,RedToy
Equal_Costs,12,5,0,0,0,0,0,0,1,Constant,Either
Equal_Costs,12,5,0,0,0,0,1,1,1,Constant,YellowToy
Equal_Costs,12,5,1,1,0,0,0,0,1,Constant,RedToy
Equal_Costs,12,5,1,1,0,0,1,1,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,0,0,0.5,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,0.5,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,0.5,Constant,YellowToy
Matched_Rewards,5,5,0,0,0,0,0,0,1,Constant,Either
Matched_Rewards,5,5,0,0,0,0,1,1,1,Constant,YellowToy
Matched_Rewards,5,5,1,1,0,0,0,0,1,Constant,RedToy
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,12,0,0,0,0,0,0,0.5,Constant,Either
